age,avg_order_value,total_orders,last_purchase,is_fraudulent,email_open_rate,loyalty_score,churn_risk,tenure_days,gender_encoded,country_encoded,category_encoded
33,15.34,6,301,0,39.0,2,0.44,1210,1,6,4
56,64.57,8,66,0,22.5,25,0.28,282,1,5,1
30,180.23,11,146,0,73.7,88,0.23,55,2,5,2
54,64.15,10,327,0,43.2,95,0.15,980,1,5,2
34,108.73,10,80,0,88.1,68,0.25,951,1,8,2
38,79.17,11,252,0,46.4,44,0.05,1366,1,5,1
61,33.23,13,241,0,33.8,34,0.32,1152,0,6,0
77,33.66,6,64,0,96.7,6,0.11,258,0,4,2
36,198.89,10,70,0,83.0,95,0.3,1342,1,1,1
24,93.19,5,35,0,20.6,39,0.5,824,1,5,2
55,97.87,12,66,0,48.9,50,0.47,192,1,4,3
25,130.81,12,82,0,11.3,24,0.24,990,0,8,3
30,115.12,13,169,0,50.95,89,0.12,1026,1,8,1
54,111.33,10,66,0,85.3,5,0.45,1788,2,0,2
19,59.56,10,97,0,93.2,54,0.59,782,1,2,2
58,69.36,13,324,0,73.9,54,0.33,1762,2,2,4
79,54.96,10,292,0,98.9,10,0.22,453,1,3,2
28,57.59,8,249,0,4.5,82,0.18,1083,0,2,0
41,78.8,16,301,0,33.2,93,0.39,340,1,3,3
23,101.92,8,207,0,13.2,75,0.22,605,1,7,2
78,222.26,10,311,0,78.2,94,0.37,204,0,2,0
43,101.16,7,62,0,89.0,69,0.28,1595,0,8,1
24,22.86,11,77,0,44.7,6,0.2,1044,1,0,3
74,74.05,12,29,0,82.9,78,0.38,194,0,4,1
56,70.41,19,351,1,84.8,16,0.11,1456,0,5,2
36,70.85,9,250,0,14.0,60,0.17,1693,0,2,1
23,129.18,6,318,0,50.95,14,0.35,799,1,3,3
60,57.8,10,114,0,18.8,33,0.18,618,0,4,1
46,107.24,11,364,0,67.0,69,0.22,1208,0,9,1
60,31.15,13,331,0,38.7,40,0.39,29,1,6,1
56,93.19,9,218,0,66.8,78,0.28,117,0,2,0
19,159.96,8,153,0,87.6,40,0.32,825,1,6,0
36,240.59,10,220,0,41.3,9,0.13,132,1,2,2
21,40.92,8,22,0,97.2,91,0.36,767,0,9,1
75,42.89,6,213,0,40.9,67,0.12,623,0,5,0
23,229.66,8,147,0,21.4,74,0.18,808,1,7,3
66,137.12,9,357,0,52.9,48,0.43,110,1,1,3
74,100.64,7,301,0,39.9,75,0.06,1323,2,4,1
54,111.44,10,207,0,50.95,98,0.5,1203,1,4,2
78,74.9,7,158,0,2.3,65,0.49,1158,0,5,0
45,93.19,15,306,0,74.4,10,0.32,793,0,0,0
47,44.98,15,166,0,93.3,6,0.29,1047,1,8,0
24,71.14,5,62,0,44.0,72,0.4,1832,2,2,2
26,95.07,6,324,0,6.5,62,0.11,183,0,1,4
42,114.48,8,275,0,74.1,31,0.64,1603,0,0,0
50,60.18,10,22,0,86.7,6,0.35,1701,0,1,1
18,93.19,7,223,0,32.4,95,0.21,256,0,8,0
68,198.29,10,200,0,22.2,34,0.64,220,0,6,0
23,59.55,8,282,0,33.7,93,0.08,858,0,2,4
35,289.65,7,346,0,90.8,67,0.14,1660,1,8,1
27,190.82,10,335,0,41.8,62,0.17,46,1,4,1
45,135.72,11,214,0,65.4,86,0.51,735,1,4,1
28,45.16,9,264,0,7.4,12,0.31,1264,1,2,0
50,68.41,9,228,0,28.2,38,0.45,168,1,7,0
18,190.06,6,226,0,22.8,83,0.38,1603,0,5,3
30,229.33,8,326,0,6.3,7,0.32,1329,0,5,4
54,64.52,9,334,0,12.1,64,0.31,595,0,4,1
37,144.55,12,276,0,41.7,87,0.31,1625,0,4,1
18,129.09,12,229,0,55.8,77,0.13,104,0,8,3
69,91.42,15,355,0,31.2,4,0.11,62,0,9,0
20,236.19,8,214,0,50.95,21,0.57,1048,0,3,3
35,85.85,14,156,0,75.9,78,0.47,371,1,7,3
58,84.89,7,12,0,24.7,36,0.32,497,2,0,0
31,18.61,6,196,0,3.4,7,0.09,1435,0,3,2
48,93.19,10,110,0,25.7,77,0.07,42,1,8,4
44,82.31,13,102,0,92.1,35,0.35,871,0,3,2
34,73.35,14,102,0,1.8,49,0.33,1834,0,3,2
72,50.51,10,169,0,12.9,97,0.57,62,1,8,4
63,421.06,7,108,0,50.95,11,0.12,1435,0,4,2
46,242.95,12,125,0,37.7,89,0.25,1169,1,4,0
53,149.75,9,234,0,64.8,24,0.26,200,1,2,2
54,96.33,11,147,0,91.0,22,0.22,1812,2,3,2
43,17.1,13,170,0,79.4,43,0.35,1573,0,0,2
70,45.66,7,0,0,25.1,51,0.14,305,0,8,0
34,105.27,4,39,0,63.5,49,0.28,218,0,0,3
39,35.44,9,236,0,66.4,22,0.2,772,1,1,1
78,124.07,8,6,0,9.1,79,0.26,215,0,5,4
42,99.16,9,162,0,42.7,18,0.17,167,0,2,4
19,101.58,5,289,0,31.1,44,0.41,1771,2,5,0
72,240.68,13,324,0,15.7,32,0.01,767,1,2,1
39,59.66,13,156,0,5.9,58,0.3,730,0,7,2
22,34.37,10,113,0,2.7,56,0.28,976,2,8,4
21,43.74,10,111,0,85.9,74,0.16,1342,0,5,2
53,93.19,14,256,0,50.95,9,0.3,401,2,0,0
23,346.3,7,72,0,49.3,63,0.16,952,1,8,0
69,61.86,8,192,0,29.2,89,0.48,474,2,0,0
38,198.59,7,272,0,16.6,4,0.46,1422,0,3,3
30,68.7,17,223,0,26.1,38,0.36,1707,1,5,0
71,94.36,11,360,0,17.0,42,0.13,547,2,3,2
54,55.35,11,93,0,75.8,7,0.1,862,0,4,3
72,170.49,11,206,0,90.8,42,0.21,764,0,1,2
42,25.96,6,169,0,43.5,60,0.47,125,0,7,0
43,73.91,12,155,0,82.3,90,0.11,1215,1,7,3
72,192.16,9,243,0,42.6,20,0.24,1796,0,5,1
56,46.65,13,2,0,44.7,63,0.36,1557,0,6,0
37,93.19,11,219,0,48.5,21,0.36,662,1,1,3
50,104.57,9,4,0,82.0,5,0.24,1079,1,9,3
31,50.88,9,193,0,93.6,30,0.38,121,1,2,3
73,170.82,14,53,0,74.4,63,0.12,1637,1,7,4
53,99.23,6,299,0,88.8,59,0.05,830,0,8,3
34,230.13,7,208,0,64.3,38,0.28,806,0,4,1
38,69.7,5,75,0,83.9,36,0.08,1349,2,3,0
63,126.95,8,217,0,55.7,38,0.57,798,0,9,0
33,82.01,18,117,0,50.95,23,0.41,545,1,8,0
63,47.49,14,279,0,70.5,23,0.37,356,2,5,3
33,168.76,10,79,0,74.9,58,0.53,966,0,1,0
73,69.48,8,186,0,23.4,48,0.17,1164,0,7,1
37,28.68,12,7,0,15.4,6,0.27,82,0,2,4
46,105.33,7,90,0,65.3,46,0.15,1477,2,9,1
45,57.99,12,345,0,48.3,87,0.28,1706,0,7,4
25,38.81,7,350,0,50.95,15,0.11,698,1,6,0
41,94.8,6,209,0,14.7,1,0.48,593,0,6,2
20,85.09,12,257,0,94.8,92,0.28,665,1,6,4
42,61.27,9,40,0,70.4,74,0.03,1682,1,4,1
36,101.04,10,214,0,2.3,33,0.48,509,1,3,1
50,91.81,6,183,0,57.7,24,0.07,343,1,5,2
19,264.99,9,303,0,31.3,70,0.45,807,1,8,4
32,189.59,13,240,0,27.5,14,0.21,1743,1,7,4
39,132.96,14,105,0,90.2,96,0.42,1198,0,8,1
77,130.57,4,21,0,83.6,83,0.67,1789,0,8,4
27,114.08,9,352,0,1.0,70,0.55,692,2,7,2
35,87.98,17,244,0,18.2,84,0.12,1717,1,3,4
39,44.56,10,273,0,72.0,89,0.43,127,0,4,4
63,47.26,10,78,0,84.8,84,0.09,1413,2,4,2
66,93.19,11,322,0,71.8,38,0.18,595,1,1,0
44,162.77,12,303,0,52.5,11,0.19,169,0,5,4
30,73.71,15,22,0,98.5,63,0.09,1770,0,1,1
50,91.43,11,110,0,79.7,32,0.23,1468,1,3,3
22,33.55,12,129,0,46.8,29,0.27,1809,0,8,1
43,93.19,7,361,0,58.3,30,0.38,807,0,5,1
30,36.57,6,259,0,4.5,29,0.25,1015,1,1,0
44,99.67,12,153,0,96.5,86,0.33,1835,1,1,0
74,67.94,13,18,0,36.3,11,0.29,399,1,6,1
31,77.73,10,48,0,50.95,49,0.04,1170,1,4,4
41,161.85,7,73,0,66.7,84,0.14,276,0,0,1
20,64.71,7,213,0,5.7,78,0.4,1791,0,1,4
64,46.6,6,52,0,26.6,91,0.27,766,1,9,2
68,214.25,12,189,1,65.6,64,0.68,1554,2,6,2
66,37.93,14,128,0,91.2,38,0.4,210,1,8,0
47,90.69,10,143,0,77.9,60,0.39,1206,1,2,3
52,74.25,9,247,0,58.0,68,0.12,1006,1,4,3
65,70.5,9,179,0,23.2,7,0.09,1126,0,3,0
31,107.74,12,6,0,94.9,94,0.34,1274,1,7,2
29,75.56,12,343,0,40.4,74,0.4,1225,1,3,0
45,83.25,10,290,0,15.0,7,0.21,770,1,6,2
61,70.38,15,205,0,2.2,5,0.27,752,0,9,4
46,72.01,7,67,1,95.0,68,0.41,1720,2,3,2
60,146.97,6,360,0,77.8,47,0.06,1697,1,9,2
34,211.27,9,142,0,21.6,36,0.41,996,1,7,2
57,82.67,10,107,0,14.2,15,0.27,766,0,2,3
66,81.2,7,184,0,95.9,39,0.25,1495,0,4,2
38,201.33,9,239,0,24.1,38,0.02,1704,1,4,1
74,64.95,9,150,0,46.2,36,0.32,685,2,0,4
40,96.33,7,210,0,61.1,2,0.39,301,0,9,3
37,93.28,13,77,0,6.2,15,0.15,1637,0,7,1
28,50.46,13,227,0,34.4,84,0.36,36,0,1,3
74,72.9,8,246,0,94.4,55,0.1,92,2,1,3
74,23.52,11,101,0,70.0,98,0.24,578,0,8,1
51,89.66,7,213,0,36.8,77,0.16,1004,1,9,0
27,55.81,14,138,0,79.2,60,0.46,173,1,5,0
27,58.06,7,185,0,83.7,25,0.2,406,0,3,2
60,160.6,13,167,0,15.2,14,0.31,834,1,8,1
77,170.2,7,57,0,58.7,9,0.44,1744,0,8,2
23,67.75,8,118,0,36.7,49,0.15,1394,0,8,0
53,43.96,9,87,0,50.7,35,0.46,568,0,7,1
41,142.38,12,121,0,46.9,86,0.81,80,2,4,1
29,49.34,10,243,0,50.4,5,0.14,1511,1,8,1
60,78.15,12,66,0,52.2,78,0.24,484,0,4,2
72,15.44,13,293,0,6.9,17,0.29,1638,0,4,3
40,88.2,17,129,0,17.8,69,0.17,759,1,9,3
44,150.14,8,342,0,50.95,77,0.38,988,0,7,3
75,149.17,14,39,0,93.6,54,0.39,706,1,4,1
74,208.16,8,211,0,74.7,47,0.27,838,0,8,0
62,44.86,8,55,0,23.9,95,0.44,964,0,7,2
54,26.04,10,199,0,36.2,49,0.19,1671,1,8,2
23,37.08,2,290,0,33.5,74,0.17,1141,0,6,0
18,37.75,12,304,0,77.0,62,0.21,1841,0,3,3
23,137.87,10,106,0,97.2,23,0.42,1097,1,6,4
67,128.44,7,194,0,35.5,93,0.59,92,1,6,0
39,173.02,7,351,0,1.5,16,0.38,890,1,9,3
58,47.4,5,121,0,93.7,81,0.52,865,0,5,1
41,144.86,10,94,0,75.3,7,0.17,1041,0,3,0
42,157.71,11,286,0,83.4,43,0.16,717,2,9,3
78,164.91,7,124,0,20.9,78,0.27,346,0,8,2
32,79.09,8,331,0,64.6,44,0.37,1190,0,9,4
43,93.19,6,125,0,23.3,9,0.29,1083,1,8,4
25,158.62,12,343,0,1.2,71,0.16,143,0,5,4
68,30.44,11,35,0,15.7,78,0.36,19,1,4,3
41,93.19,9,216,0,92.3,80,0.4,1715,1,9,3
65,114.23,10,2,0,21.5,60,0.27,1655,0,0,1
55,45.04,7,29,0,58.5,10,0.02,1402,1,4,4
78,93.19,9,254,0,96.8,5,0.18,1740,0,2,2
23,137.41,7,44,0,7.6,51,0.12,1603,0,9,4
71,45.58,14,176,0,80.8,7,0.23,23,1,8,0
52,67.34,4,221,0,59.8,22,0.29,873,1,3,0
59,132.31,7,112,0,32.3,24,0.21,1587,0,9,2
18,113.89,12,121,0,36.4,42,0.08,1714,0,8,3
77,158.02,13,274,0,2.7,22,0.47,893,1,5,4
63,71.46,11,231,0,25.6,35,0.05,795,1,6,0
53,125.63,12,311,0,42.3,55,0.21,774,0,9,2
75,43.03,15,248,0,71.7,3,0.5,1133,0,1,1
29,163.14,9,328,0,27.5,71,0.48,449,1,2,0
55,106.59,9,102,0,58.0,19,0.37,717,1,1,0
28,296.58,7,175,0,73.2,42,0.23,901,0,4,4
29,71.42,8,235,0,69.9,46,0.14,1053,0,4,3
59,192.98,10,281,0,59.0,72,0.36,1612,2,6,0
67,157.02,8,244,0,50.95,87,0.23,609,0,6,0
56,189.35,10,132,0,72.1,20,0.17,421,2,4,4
24,192.08,13,343,0,33.6,33,0.41,97,1,9,3
28,107.34,12,158,0,45.0,6,0.21,1618,0,7,1
53,50.86,11,279,0,96.6,15,0.39,1243,1,9,1
69,43.49,13,340,0,66.9,69,0.17,429,0,2,1
48,51.1,9,21,0,52.0,78,0.2,1008,0,4,1
50,65.54,13,101,0,57.8,73,0.46,173,1,1,3
30,55.39,7,149,0,10.4,90,0.14,1508,0,6,1
35,34.53,9,56,0,59.2,96,0.54,626,0,1,4
58,127.45,9,157,0,83.6,31,0.17,1652,1,4,4
75,119.98,14,302,0,52.4,6,0.62,827,0,5,4
73,70.23,9,194,0,17.7,1,0.44,1276,1,4,1
41,82.39,15,166,0,44.8,19,0.07,1823,1,0,4
26,98.33,11,344,0,27.8,15,0.24,1170,0,2,4
48,49.91,7,193,0,36.0,34,0.51,95,1,0,2
72,84.9,11,346,0,50.95,64,0.49,1200,2,3,1
78,167.2,9,259,1,33.4,83,0.36,1795,1,1,4
58,37.74,6,199,0,82.2,49,0.28,895,0,5,3
27,160.19,11,4,0,75.8,75,0.2,526,0,2,4
77,245.27,10,299,0,49.1,82,0.3,1768,1,8,2
19,169.56,7,90,0,78.3,88,0.39,222,1,3,3
55,54.75,13,23,0,97.6,46,0.13,1132,0,7,3
32,93.19,7,235,0,40.6,51,0.22,676,0,0,0
20,49.89,8,234,0,98.0,73,0.41,418,1,2,2
60,95.51,12,225,0,24.6,11,0.2,433,0,2,2
48,202.27,9,27,0,95.5,4,0.18,1547,1,0,4
23,93.19,12,151,0,86.4,82,0.43,974,1,3,2
20,23.8,8,245,0,19.9,87,0.18,1790,0,5,3
73,68.59,11,4,0,35.0,41,0.39,78,1,5,3
28,151.48,4,12,0,70.8,64,0.37,443,0,6,4
32,52.21,6,54,0,19.2,1,0.46,608,0,9,3
62,39.89,7,285,0,59.1,89,0.15,1170,2,3,4
69,70.1,8,101,0,53.5,9,0.23,838,0,1,0
45,150.11,8,338,0,29.2,39,0.13,1245,2,1,2
27,136.0,8,213,0,30.1,65,0.18,366,0,3,2
55,105.59,10,112,0,51.6,17,0.54,35,0,0,2
64,129.59,9,337,1,30.0,67,0.46,497,2,1,0
74,85.84,7,89,0,18.0,87,0.84,296,0,1,2
67,65.14,11,270,0,77.3,1,0.25,1404,1,9,0
67,24.04,10,246,0,58.2,24,0.36,344,0,2,0
24,27.6,16,29,0,43.8,77,0.19,474,2,2,4
32,177.14,8,27,1,18.1,20,0.2,1618,0,3,1
35,156.69,6,67,0,59.4,64,0.23,981,0,4,1
35,136.33,15,356,0,62.9,20,0.3,685,0,2,4
69,99.41,11,142,0,48.0,76,0.25,31,2,0,4
58,130.3,10,33,0,37.3,81,0.05,1001,1,8,4
41,59.88,9,354,0,86.7,85,0.47,1307,0,4,2
19,63.86,13,226,1,70.5,40,0.17,1681,1,9,3
57,94.84,16,202,0,50.95,88,0.06,1166,0,0,4
37,70.3,15,60,0,59.3,30,0.2,1551,0,5,0
51,48.48,12,190,0,50.95,23,0.06,1346,1,9,1
60,251.52,8,1,0,1.1,23,0.05,659,1,6,2
43,107.52,12,117,0,86.9,56,0.29,1652,0,1,3
24,70.56,12,307,0,81.9,47,0.25,1137,1,7,1
55,136.3,9,51,0,63.9,17,0.38,1337,1,5,1
47,174.27,11,14,0,81.1,2,0.54,912,0,4,1
59,38.59,13,283,0,78.1,88,0.23,595,1,0,0
22,43.75,12,95,0,86.0,33,0.41,1691,0,5,0
28,168.01,6,97,0,89.2,15,0.09,77,2,6,0
18,249.74,8,54,0,81.9,32,0.78,1581,1,0,3
51,148.61,6,277,0,85.2,34,0.08,1655,1,7,1
73,82.48,13,244,0,50.2,60,0.21,1115,0,4,4
18,154.39,12,327,1,70.8,86,0.45,785,0,9,3
36,51.12,8,37,0,33.3,31,0.29,381,2,3,0
19,74.74,13,119,0,86.1,15,0.13,1685,2,5,0
38,54.42,9,257,0,85.9,20,0.12,1769,0,7,0
37,33.11,13,139,0,6.6,87,0.28,46,1,6,2
78,93.19,6,182,0,34.7,31,0.1,1231,1,5,1
40,85.17,13,212,0,17.1,2,0.59,222,1,8,4
38,125.57,12,125,0,13.6,13,0.01,797,1,8,1
41,96.13,4,139,0,41.5,96,0.3,613,0,4,3
21,71.59,8,108,0,62.6,16,0.09,609,0,9,2
29,20.58,9,8,0,34.4,15,0.23,1010,1,4,3
39,52.83,13,31,0,30.9,25,0.41,106,0,4,0
37,349.08,5,234,0,9.4,76,0.69,973,1,1,0
35,165.99,14,72,0,38.3,28,0.23,713,1,9,4
18,27.21,10,135,0,47.1,12,0.1,840,0,1,1
47,37.52,7,253,0,39.9,85,0.34,653,1,0,3
79,93.19,7,115,0,68.0,76,0.27,837,1,7,0
50,217.51,7,155,0,28.8,54,0.62,1432,1,7,4
41,289.83,11,81,0,71.6,58,0.41,946,1,9,4
31,37.76,5,106,0,88.3,16,0.4,1398,0,9,3
53,191.72,9,228,0,50.95,62,0.32,698,2,0,1
22,147.89,10,291,0,38.9,74,0.25,1577,1,7,2
28,41.38,9,116,0,18.0,10,0.75,247,1,0,4
41,23.3,9,287,0,93.2,66,0.11,112,0,3,3
77,19.31,9,212,0,75.2,91,0.17,543,2,6,0
48,80.93,13,166,0,24.6,52,0.3,1587,1,8,2
72,91.17,13,48,0,15.1,30,0.31,220,1,3,2
30,66.05,12,220,0,4.9,97,0.1,150,0,4,1
33,93.19,12,278,0,19.1,16,0.06,1701,0,5,3
41,85.72,6,288,0,73.2,10,0.41,1127,1,1,1
30,78.34,10,178,0,63.0,15,0.19,1095,0,2,4
41,238.12,9,170,0,96.7,26,0.25,1308,1,5,4
71,42.87,14,3,1,32.2,61,0.47,934,0,9,3
43,63.58,7,335,0,78.7,15,0.27,556,0,6,0
19,121.44,8,194,0,12.0,6,0.48,980,0,3,4
33,86.88,3,257,0,56.3,81,0.1,409,0,2,4
55,156.33,9,44,0,46.7,1,0.12,1783,1,2,0
63,29.49,11,343,0,83.8,87,0.35,52,1,9,2
18,51.1,7,207,0,70.2,98,0.31,1383,0,3,3
66,98.98,16,114,0,19.4,35,0.19,698,1,2,2
28,80.08,10,129,0,98.4,89,0.48,1834,1,3,1
68,73.6,10,159,0,82.3,1,0.47,18,1,1,0
52,134.11,9,0,0,35.5,89,0.29,317,0,1,3
60,139.72,10,273,0,82.6,38,0.2,1300,0,2,0
46,123.11,15,159,0,50.95,80,0.48,1654,1,2,0
54,31.97,7,264,0,89.0,41,0.12,951,1,9,2
34,198.07,9,310,0,55.6,12,0.56,1330,0,3,2
75,93.19,8,322,0,57.7,64,0.12,1685,0,7,1
71,35.17,6,247,0,10.7,10,0.41,1414,0,0,3
56,86.52,11,23,0,16.5,27,0.07,1081,0,0,0
59,33.37,11,266,0,98.3,39,0.45,439,2,5,1
45,27.72,12,155,0,77.0,71,0.38,452,1,5,0
46,57.45,9,271,0,2.6,70,0.27,1782,2,2,1
60,16.54,5,92,0,54.8,45,0.16,1653,1,8,0
20,99.92,4,360,0,34.5,11,0.55,511,1,1,2
69,175.23,7,11,0,31.2,24,0.49,1231,0,4,4
27,249.24,7,237,0,55.7,57,0.31,1793,1,3,1
76,116.05,12,120,0,32.0,40,0.17,1403,1,6,1
59,75.28,11,89,0,25.2,89,0.11,1388,1,6,4
31,138.16,15,74,0,93.8,37,0.23,18,0,1,2
29,93.87,10,321,1,50.95,3,0.44,1329,1,5,1
64,187.04,10,30,0,43.6,68,0.06,908,0,9,2
59,65.55,11,194,0,51.1,68,0.51,1615,0,6,0
47,102.51,13,88,0,44.0,1,0.29,460,0,2,0
49,141.56,4,97,0,65.7,94,0.57,811,1,8,4
49,183.53,10,128,0,2.6,79,0.18,162,2,6,3
59,51.86,11,294,0,88.5,45,0.11,83,1,0,2
49,90.76,6,94,0,50.0,31,0.31,432,1,8,3
43,83.0,10,163,0,55.4,37,0.09,1040,1,8,3
68,271.21,8,229,0,50.95,69,0.49,1684,0,6,2
18,33.55,6,139,0,44.5,43,0.21,32,1,9,3
73,67.84,14,316,0,18.7,85,0.12,1409,1,9,1
78,104.4,9,327,0,50.4,99,0.12,1022,1,5,0
75,67.68,4,108,0,42.1,4,0.27,486,1,1,4
59,103.65,11,13,0,46.8,71,0.43,1154,0,2,2
19,77.94,12,160,0,1.4,29,0.32,307,0,4,4
34,63.21,14,131,0,13.1,99,0.21,427,0,7,0
47,88.46,12,112,0,76.3,96,0.7,1179,1,4,4
73,128.42,7,285,0,41.9,11,0.25,205,1,0,2
56,54.72,11,339,0,74.3,33,0.37,1094,2,9,4
24,139.97,6,93,0,17.1,53,0.51,1228,1,5,3
69,90.21,16,346,0,50.95,17,0.04,165,0,0,3
44,46.59,10,88,0,28.9,12,0.09,1193,1,4,0
26,93.19,13,309,0,70.5,1,0.38,119,2,8,3
39,67.13,12,133,0,8.7,56,0.27,114,1,1,4
51,50.01,6,260,0,50.95,23,0.21,300,1,8,1
63,80.82,10,205,0,11.9,7,0.14,1086,0,4,4
66,93.6,10,306,0,63.0,78,0.09,1236,0,6,1
18,144.51,17,33,0,39.3,41,0.2,1016,1,1,4
26,104.63,9,168,0,7.4,53,0.32,241,0,5,1
37,23.63,13,344,0,52.6,7,0.41,1729,0,3,1
70,64.34,11,145,0,2.5,78,0.55,146,1,8,2
36,90.42,18,19,0,81.8,98,0.21,247,1,6,2
53,68.38,9,106,0,93.8,66,0.09,123,0,0,4
77,157.1,17,135,0,81.0,84,0.06,522,1,3,3
57,191.65,15,25,0,95.2,81,0.25,308,0,0,2
62,26.53,10,245,0,89.7,74,0.19,1789,1,9,1
21,109.81,13,340,0,89.5,53,0.64,1093,1,3,4
26,40.02,10,154,0,24.5,5,0.2,1722,1,1,3
58,188.84,9,41,0,23.1,97,0.49,522,0,9,4
39,47.03,8,177,0,80.9,36,0.13,708,1,1,1
35,43.03,8,80,0,49.1,44,0.22,641,1,2,2
29,165.0,8,176,0,94.2,11,0.07,267,1,6,2
59,130.81,9,192,0,89.7,64,0.64,1833,2,4,0
60,126.03,14,190,0,89.3,21,0.34,111,1,0,0
56,134.06,7,282,0,32.6,4,0.38,835,0,4,4
26,57.14,8,245,0,13.3,89,0.24,401,1,3,4
23,78.1,9,99,0,50.95,35,0.27,1268,1,8,3
36,187.61,11,34,0,44.1,35,0.13,659,0,8,2
65,260.3,12,293,0,93.4,35,0.39,1815,0,0,2
79,77.07,10,293,0,85.4,39,0.03,378,2,9,0
64,58.25,11,41,0,92.9,33,0.45,497,2,0,1
24,211.97,13,169,0,56.8,77,0.33,850,0,2,1
33,124.56,11,56,0,52.6,68,0.09,676,0,2,0
22,95.22,11,355,0,84.7,44,0.48,762,0,4,4
33,93.19,7,53,0,51.2,51,0.18,808,1,3,2
18,93.34,13,187,0,90.0,38,0.39,1010,2,2,2
68,229.36,11,295,0,3.4,42,0.35,1594,0,6,2
54,177.19,10,85,0,35.9,45,0.48,1804,0,9,1
56,60.97,12,63,0,50.95,30,0.09,1071,1,9,4
36,284.46,15,80,0,21.0,91,0.31,280,1,2,1
71,54.84,9,267,0,39.9,35,0.26,128,2,7,4
54,85.88,12,184,0,1.0,28,0.34,583,1,8,0
78,144.9,10,344,0,30.2,41,0.57,465,1,7,4
34,156.47,12,25,1,31.9,45,0.46,1421,1,3,1
43,62.81,8,237,0,73.3,48,0.14,29,0,3,2
39,95.83,9,295,0,67.7,55,0.41,523,1,1,1
79,68.96,9,298,0,44.5,8,0.07,362,0,3,0
25,316.0,8,224,0,72.9,26,0.5,87,1,1,2
78,60.74,12,327,0,42.8,98,0.21,589,0,9,1
78,164.02,8,89,0,43.5,29,0.02,1469,0,6,2
50,27.62,13,16,0,64.6,55,0.47,1270,1,5,0
19,94.46,12,87,0,72.3,66,0.16,305,0,8,4
47,90.93,9,23,0,84.7,70,0.29,827,1,1,4
64,114.98,17,331,1,75.1,48,0.28,222,1,4,3
37,66.0,7,222,0,50.95,80,0.14,43,0,6,2
77,52.24,11,57,0,56.1,7,0.52,1821,1,0,0
35,37.6,10,188,0,30.8,75,0.19,325,1,4,1
60,81.69,9,221,0,26.1,80,0.49,1236,1,6,1
74,27.72,5,352,0,84.3,6,0.27,880,1,4,3
27,40.75,16,50,0,71.7,37,0.29,791,0,2,1
41,37.27,11,87,0,66.5,9,0.19,1699,1,4,0
73,76.37,9,221,0,25.9,3,0.35,1127,2,1,0
21,187.01,6,347,0,97.0,53,0.15,894,2,6,4
54,78.67,9,166,0,8.1,93,0.29,1540,1,0,2
21,31.32,7,193,0,83.8,8,0.49,628,1,3,2
30,133.69,9,100,0,21.1,40,0.52,795,0,4,1
42,145.02,9,201,0,39.2,17,0.18,859,1,0,2
30,429.27,10,12,0,50.95,70,0.21,131,1,6,3
35,87.02,10,146,0,66.3,47,0.18,604,1,0,2
78,157.81,8,261,0,54.7,11,0.2,677,0,5,1
76,269.6,10,145,0,50.95,10,0.45,919,0,5,2
41,90.34,9,8,0,3.0,61,0.5,994,1,4,0
19,20.7,14,80,0,71.7,2,0.08,339,1,4,0
65,135.55,11,67,0,50.5,29,0.33,311,2,4,4
50,80.1,11,309,0,36.2,70,0.26,850,0,8,4
75,160.57,14,125,0,28.5,51,0.42,397,0,2,4
36,66.71,14,49,0,82.3,73,0.25,409,0,0,4
26,155.54,12,69,0,79.6,66,0.44,1018,1,7,2
45,44.03,5,138,0,82.6,68,0.35,1525,0,9,1
52,34.72,10,169,0,21.9,57,0.25,1350,1,4,2
74,145.25,8,89,0,85.2,41,0.15,1346,1,1,1
56,55.97,7,138,0,98.6,94,0.27,1622,0,5,1
78,147.5,8,71,0,59.9,64,0.14,414,1,5,1
27,76.45,12,244,0,4.7,4,0.35,369,2,3,1
18,93.19,10,66,0,70.2,1,0.12,1519,1,9,0
59,184.51,11,129,0,53.8,75,0.42,1393,2,0,1
38,38.2,7,209,0,50.95,7,0.18,808,2,6,2
26,157.52,12,193,0,18.8,82,0.7,1665,1,9,1
77,94.57,8,25,0,60.6,8,0.08,1556,0,2,0
64,83.13,14,331,0,53.9,94,0.1,1581,1,4,2
32,93.97,12,292,0,60.2,79,0.13,1194,2,1,3
52,61.3,8,217,0,72.8,58,0.26,959,0,0,2
74,62.15,18,35,0,54.4,10,0.12,985,0,0,0
22,65.2,9,15,0,32.2,66,0.11,1018,0,4,0
58,35.99,10,77,0,30.9,79,0.23,458,1,2,4
75,130.15,10,321,0,69.5,22,0.44,531,1,4,3
39,95.57,14,20,0,66.4,52,0.18,1335,1,4,1
58,137.82,10,134,0,42.2,98,0.26,152,0,9,0
40,119.1,10,244,0,35.4,49,0.18,1410,0,1,4
24,129.96,4,183,0,62.0,67,0.07,999,0,0,4
73,71.6,4,171,0,31.2,4,0.18,147,1,3,1
40,126.85,9,53,0,96.3,89,0.1,334,0,4,2
61,127.73,12,92,0,59.6,57,0.19,1005,1,8,3
42,79.27,8,313,0,59.2,69,0.6,256,0,6,1
44,189.93,9,292,0,13.6,76,0.23,1509,2,4,1
58,72.34,17,175,0,61.0,53,0.12,1547,1,4,2
23,328.63,13,189,0,29.5,55,0.19,1496,1,0,2
